Order_ID,Order_Date,Customer_Name,Product,Category,Region,Quantity,Unit_Price,Sales,Profit
12450,2025-11-03,Customer_553,Mouse,Accessories,East,5,500,2500,254.48
12451,2025-08-07,Customer_201,Smartwatch,Electronics,South,2,10000,20000,3224.49
12452,2024-05-26,Customer_231,Printer,Electronics,North,9,15000,135000,13779.08
12453,2025-09-21,Customer_108,Mobile,Electronics,South,7,20000,140000,17918.73
12454,2025-11-06,Customer_309,Printer,Electronics,East,5,15000,75000,8353.99
12455,2025-08-14,Customer_905,Mouse,Accessories,East,10,500,5000,841.93
12456,2025-11-08,Customer_149,Monitor,Electronics,North,6,12000,72000,10925.54
12457,2024-07-05,Customer_15,Keyboard,Accessories,South,1,1000,1000,215.01
12458,2024-11-26,Customer_12,Laptop,Electronics,West,4,50000,200000,21504.1
12459,2025-08-14,Customer_416,Mouse,Accessories,West,6,500,3000,335.75
12460,2025-07-12,Customer_451,Printer,Electronics,North,8,15000,120000,22274.78
12461,2024-12-11,Customer_914,Chair,Furniture,South,9,3000,27000,6400.64
12462,2025-05-14,Customer_791,Chair,Furniture,West,6,3000,18000,3909.38
12463,2024-09-26,Customer_65,Mobile,Electronics,East,6,20000,120000,25170.69
12464,2024-05-09,Customer_97,Keyboard,Accessories,South,1,1000,1000,244.01
12465,2025-12-30,Customer_303,Mouse,Accessories,South,2,500,1000,100.45
12466,2025-07-20,Customer_963,Table,Furniture,North,5,8000,40000,6277.44
12467,2025-06-07,Customer_200,Headphones,Accessories,South,3,2500,7500,1106.89
12468,2024-12-28,Customer_539,Printer,Electronics,South,1,15000,15000,1706.63
12469,2025-06-29,Customer_372,Smartwatch,Electronics,South,9,10000,90000,15233.19
12470,2024-04-12,Customer_697,Headphones,Accessories,South,3,2500,7500,1077.45
12471,2024-06-04,Customer_554,Smartwatch,Electronics,West,4,10000,40000,8934.02
12472,2025-02-14,Customer_304,Printer,Electronics,West,5,15000,75000,6623.63
12473,2025-04-24,Customer_330,Headphones,Accessories,South,7,2500,17500,4058.89
12474,2025-12-26,Customer_570,Chair,Furniture,East,1,3000,3000,278.18
12475,2024-03-09,Customer_61,Printer,Electronics,West,10,15000,150000,27146.62
12476,2024-06-13,Customer_783,Monitor,Electronics,South,3,12000,36000,5823.3
12477,2025-02-04,Customer_606,Keyboard,Accessories,South,3,1000,3000,569.5
12478,2024-10-09,Customer_144,Printer,Electronics,West,6,15000,90000,8279.13
12479,2024-06-04,Customer_211,Mobile,Electronics,West,10,20000,200000,48107.6
12480,2024-01-12,Customer_653,Monitor,Electronics,North,5,12000,60000,12557.96
12481,2025-10-05,Customer_613,Headphones,Accessories,West,5,2500,12500,2114.01
12482,2024-05-07,Customer_555,Printer,Electronics,West,8,15000,120000,15695.97
12483,2024-12-15,Customer_897,Monitor,Electronics,East,2,12000,24000,5511.33
12484,2024-09-18,Customer_116,Laptop,Electronics,West,7,50000,350000,77859.66
12485,2025-12-27,Customer_709,Keyboard,Accessories,West,10,1000,10000,1086.38
12486,2024-03-31,Customer_750,Chair,Furniture,East,4,3000,12000,2026.59
12487,2025-03-18,Customer_432,Printer,Electronics,North,8,15000,120000,26668.87
12488,2024-10-09,Customer_927,Mobile,Electronics,East,5,20000,100000,22319.52
12489,2024-09-14,Customer_366,Headphones,Accessories,North,6,2500,15000,2270.1
12490,2025-05-12,Customer_249,Laptop,Electronics,West,2,50000,100000,20122.63
12491,2024-09-29,Customer_107,Printer,Electronics,West,10,15000,150000,23061.06
12492,2025-01-19,Customer_622,Headphones,Accessories,West,10,2500,25000,5559.0
12493,2025-10-20,Customer_977,Laptop,Electronics,North,10,50000,500000,49162.8
12494,2024-09-01,Customer_370,Smartwatch,Electronics,West,2,10000,20000,1999.41
12495,2025-03-26,Customer_873,Keyboard,Accessories,West,1,1000,1000,139.04
12496,2025-02-12,Customer_833,Smartwatch,Electronics,West,9,10000,90000,7770.33
12497,2024-01-25,Customer_646,Laptop,Electronics,East,4,50000,200000,35275.62
12498,2024-01-30,Customer_747,Mobile,Electronics,West,5,20000,100000,23651.38
12499,2024-12-18,Customer_361,Chair,Furniture,South,6,3000,18000,3944.21
12500,2024-11-28,Customer_470,Chair,Furniture,East,8,3000,24000,5117.54
12501,2025-07-14,Customer_664,Monitor,Electronics,East,4,12000,48000,8397.18
12502,2024-06-25,Customer_865,Keyboard,Accessories,West,6,1000,6000,1276.59
12503,2025-07-05,Customer_758,Mobile,Electronics,South,6,20000,120000,16776.82
12504,2024-04-02,Customer_655,Table,Furniture,West,5,8000,40000,3888.83
12505,2024-07-09,Customer_775,Table,Furniture,West,10,8000,80000,13161.82
12506,2025-05-12,Customer_360,Printer,Electronics,East,5,15000,75000,16913.69
12507,2024-06-21,Customer_331,Mouse,Accessories,North,6,500,3000,624.93
12508,2025-06-02,Customer_718,Mobile,Electronics,East,4,20000,80000,14313.12
12509,2025-09-25,Customer_713,Headphones,Accessories,North,9,2500,22500,2480.5
12510,2025-09-04,Customer_937,Printer,Electronics,West,2,15000,30000,2861.77
12511,2025-06-29,Customer_363,Chair,Furniture,West,3,3000,9000,1815.31
12512,2024-10-27,Customer_629,Monitor,Electronics,North,7,12000,84000,8199.78
12513,2024-02-11,Customer_252,Table,Furniture,South,4,8000,32000,4967.4
12514,2025-12-12,Customer_225,Chair,Furniture,South,1,3000,3000,492.19
12515,2024-08-09,Customer_149,Printer,Electronics,North,8,15000,120000,22817.06
12516,2025-09-18,Customer_495,Chair,Furniture,West,4,3000,12000,2927.76
12517,2025-08-04,Customer_197,Keyboard,Accessories,West,9,1000,9000,1563.38
12518,2025-10-04,Customer_590,Monitor,Electronics,West,9,12000,108000,19305.24
12519,2024-09-26,Customer_442,Chair,Furniture,East,6,3000,18000,3898.48
12520,2024-12-31,Customer_79,Table,Furniture,South,4,8000,32000,4301.64
12521,2025-08-15,Customer_132,Table,Furniture,North,4,8000,32000,6887.83
12522,2024-04-17,Customer_827,Headphones,Accessories,South,8,2500,20000,3420.22
12523,2024-08-17,Customer_477,Table,Furniture,East,9,8000,72000,15809.99
12524,2025-03-24,Customer_510,Smartwatch,Electronics,West,1,10000,10000,1582.41
12525,2025-04-04,Customer_573,Mobile,Electronics,North,3,20000,60000,5025.57
12526,2024-05-31,Customer_66,Table,Furniture,East,8,8000,64000,14559.24
12527,2024-01-29,Customer_731,Mobile,Electronics,West,5,20000,100000,17685.81
12528,2024-08-08,Customer_678,Keyboard,Accessories,West,3,1000,3000,742.97
12529,2024-11-07,Customer_339,Chair,Furniture,South,9,3000,27000,5360.18
12530,2024-05-27,Customer_785,Smartwatch,Electronics,East,9,10000,90000,21677.9
12531,2025-01-01,Customer_602,Laptop,Electronics,North,10,50000,500000,44502.53
12532,2025-02-27,Customer_748,Mobile,Electronics,South,10,20000,200000,18163.38
12533,2024-07-02,Customer_856,Printer,Electronics,South,4,15000,60000,14793.78
12534,2024-12-05,Customer_92,Laptop,Electronics,North,8,50000,400000,81549.36
12535,2025-12-02,Customer_397,Keyboard,Accessories,West,10,1000,10000,1991.58
12536,2024-12-17,Customer_188,Keyboard,Accessories,North,8,1000,8000,828.37
12537,2025-03-16,Customer_901,Chair,Furniture,East,6,3000,18000,1982.88
12538,2025-02-15,Customer_206,Mouse,Accessories,South,2,500,1000,111.38
12539,2024-04-06,Customer_537,Table,Furniture,East,2,8000,16000,2204.04
12540,2025-07-24,Customer_61,Laptop,Electronics,East,10,50000,500000,45176.58
12541,2025-06-25,Customer_13,Mobile,Electronics,North,3,20000,60000,4817.63
12542,2025-08-04,Customer_577,Table,Furniture,East,7,8000,56000,7395.63
12543,2025-09-27,Customer_511,Mobile,Electronics,South,3,20000,60000,6722.52
12544,2024-04-09,Customer_894,Headphones,Accessories,South,4,2500,10000,2458.82
12545,2025-03-27,Customer_724,Smartwatch,Electronics,South,6,10000,60000,10654.65
12546,2025-03-31,Customer_32,Headphones,Accessories,North,3,2500,7500,1638.31
12547,2024-11-15,Customer_958,Headphones,Accessories,East,2,2500,5000,1086.12
12548,2025-08-27,Customer_531,Mobile,Electronics,South,6,20000,120000,23533.85
12549,2024-06-07,Customer_628,Mobile,Electronics,East,8,20000,160000,18053.94
12550,2025-04-03,Customer_967,Mouse,Accessories,North,9,500,4500,996.3
12551,2025-01-09,Customer_145,Headphones,Accessories,South,2,2500,5000,687.59
12552,2024-02-12,Customer_367,Mouse,Accessories,North,4,500,2000,429.98
12553,2025-06-16,Customer_94,Mouse,Accessories,East,10,500,5000,483.96
12554,2025-06-28,Customer_535,Headphones,Accessories,West,10,2500,25000,4444.12
12555,2024-05-18,Customer_459,Headphones,Accessories,South,4,2500,10000,1280.35
12556,2025-01-21,Customer_85,Chair,Furniture,West,7,3000,21000,3123.13
12557,2025-07-28,Customer_496,Laptop,Electronics,West,8,50000,400000,39093.66
12558,2024-10-21,Customer_790,Chair,Furniture,North,8,3000,24000,5968.53
12559,2024-04-01,Customer_315,Headphones,Accessories,South,1,2500,2500,279.93
12560,2024-02-18,Customer_990,Table,Furniture,East,1,8000,8000,1366.64
12561,2025-07-04,Customer_54,Keyboard,Accessories,West,4,1000,4000,559.2
12562,2025-06-04,Customer_380,Headphones,Accessories,North,9,2500,22500,5048.27
12563,2024-07-09,Customer_914,Printer,Electronics,South,2,15000,30000,4731.89
12564,2025-05-22,Customer_212,Table,Furniture,North,2,8000,16000,3222.17
12565,2025-12-06,Customer_120,Laptop,Electronics,East,7,50000,350000,40258.78
12566,2024-12-04,Customer_182,Laptop,Electronics,West,4,50000,200000,38426.2
12567,2025-02-15,Customer_46,Printer,Electronics,South,6,15000,90000,21239.03
12568,2025-11-15,Customer_265,Monitor,Electronics,West,10,12000,120000,14621.93
12569,2025-10-31,Customer_755,Smartwatch,Electronics,East,5,10000,50000,5741.45
12570,2025-02-27,Customer_387,Keyboard,Accessories,East,1,1000,1000,150.7
12571,2024-01-11,Customer_642,Printer,Electronics,West,8,15000,120000,14769.88
12572,2025-12-07,Customer_229,Laptop,Electronics,North,8,50000,400000,40764.4
12573,2025-05-15,Customer_69,Mobile,Electronics,South,2,20000,40000,4280.68
12574,2024-09-19,Customer_979,Headphones,Accessories,West,6,2500,15000,1626.79
12575,2025-08-06,Customer_268,Chair,Furniture,North,9,3000,27000,3474.75
12576,2024-07-25,Customer_974,Mobile,Electronics,North,7,20000,140000,30784.48
12577,2025-06-14,Customer_37,Headphones,Accessories,West,8,2500,20000,2282.68
12578,2024-02-08,Customer_854,Mouse,Accessories,West,2,500,1000,98.94
12579,2024-03-10,Customer_248,Monitor,Electronics,West,2,12000,24000,5031.17
12580,2024-05-26,Customer_453,Smartwatch,Electronics,North,6,10000,60000,9268.71
12581,2024-11-21,Customer_45,Headphones,Accessories,North,4,2500,10000,2106.53
12582,2024-09-13,Customer_944,Monitor,Electronics,South,6,12000,72000,16280.13
12583,2025-10-21,Customer_58,Table,Furniture,West,8,8000,64000,7303.06
12584,2025-06-01,Customer_66,Keyboard,Accessories,South,3,1000,3000,722.88
12585,2025-03-25,Customer_26,Monitor,Electronics,West,4,12000,48000,6580.85
12586,2024-10-21,Customer_571,Mobile,Electronics,South,4,20000,80000,14582.58
12587,2024-02-28,Customer_115,Monitor,Electronics,North,9,12000,108000,26342.28
12588,2025-09-25,Customer_738,Keyboard,Accessories,South,9,1000,9000,1537.44
12589,2024-04-16,Customer_701,Table,Furniture,South,6,8000,48000,4153.59
12590,2024-02-29,Customer_834,Laptop,Electronics,West,7,50000,350000,28203.55
12591,2025-10-05,Customer_37,Smartwatch,Electronics,North,2,10000,20000,4513.81
12592,2025-10-22,Customer_396,Laptop,Electronics,East,8,50000,400000,95730.34
12593,2024-08-31,Customer_700,Smartwatch,Electronics,West,7,10000,70000,10951.09
12594,2025-10-13,Customer_466,Smartwatch,Electronics,West,5,10000,50000,6933.74
12595,2025-01-03,Customer_230,Monitor,Electronics,South,8,12000,96000,16434.94
12596,2025-02-01,Customer_264,Chair,Furniture,South,3,3000,9000,2193.45
12597,2024-11-03,Customer_148,Table,Furniture,North,1,8000,8000,1227.16
12598,2025-07-08,Customer_873,Mouse,Accessories,South,7,500,3500,702.86
12599,2024-12-27,Customer_214,Keyboard,Accessories,West,3,1000,3000,668.47
12600,2025-04-08,Customer_455,Keyboard,Accessories,West,7,1000,7000,1108.09
12601,2025-11-12,Customer_409,Mouse,Accessories,South,6,500,3000,412.28
12602,2025-12-30,Customer_196,Headphones,Accessories,South,4,2500,10000,1218.21
12603,2025-07-15,Customer_884,Smartwatch,Electronics,West,6,10000,60000,13983.61
12604,2024-05-24,Customer_482,Table,Furniture,North,5,8000,40000,4651.89
12605,2025-09-30,Customer_423,Headphones,Accessories,North,8,2500,20000,2621.09
12606,2024-06-09,Customer_676,Printer,Electronics,West,4,15000,60000,8244.37
12607,2025-03-29,Customer_25,Headphones,Accessories,South,7,2500,17500,1936.44
12608,2024-10-06,Customer_764,Keyboard,Accessories,South,10,1000,10000,1933.89
12609,2024-07-21,Customer_155,Keyboard,Accessories,West,10,1000,10000,2129.16
12610,2024-05-13,Customer_781,Table,Furniture,West,8,8000,64000,7793.2
12611,2025-09-19,Customer_544,Table,Furniture,North,10,8000,80000,19089.07
12612,2024-01-09,Customer_943,Mobile,Electronics,North,2,20000,40000,3783.1
12613,2024-12-31,Customer_208,Table,Furniture,South,2,8000,16000,2132.16
12614,2025-01-06,Customer_639,Printer,Electronics,East,5,15000,75000,16718.65
12615,2025-12-21,Customer_180,Smartwatch,Electronics,East,8,10000,80000,12861.19
12616,2024-06-12,Customer_923,Chair,Furniture,South,2,3000,6000,1298.38
12617,2025-09-25,Customer_420,Monitor,Electronics,South,7,12000,84000,8411.33
12618,2025-12-17,Customer_288,Headphones,Accessories,South,9,2500,22500,4204.71
12619,2024-04-09,Customer_774,Mobile,Electronics,North,3,20000,60000,14073.69
12620,2025-05-03,Customer_175,Monitor,Electronics,North,7,12000,84000,13471.77
12621,2025-08-21,Customer_586,Smartwatch,Electronics,South,6,10000,60000,14295.61
12622,2025-11-18,Customer_581,Mouse,Accessories,East,1,500,500,122.48
12623,2024-03-11,Customer_182,Table,Furniture,South,2,8000,16000,3691.25
12624,2024-06-02,Customer_114,Smartwatch,Electronics,South,5,10000,50000,9757.67
12625,2024-03-26,Customer_364,Table,Furniture,West,5,8000,40000,8037.58
12626,2025-03-03,Customer_174,Laptop,Electronics,East,10,50000,500000,115739.05
12627,2025-06-16,Customer_926,Chair,Furniture,North,4,3000,12000,2007.38
12628,2024-02-23,Customer_665,Mouse,Accessories,South,6,500,3000,701.97
12629,2025-03-19,Customer_346,Chair,Furniture,North,5,3000,15000,2344.77
12630,2024-12-06,Customer_565,Chair,Furniture,North,8,3000,24000,4610.39
12631,2025-08-10,Customer_20,Monitor,Electronics,East,10,12000,120000,9817.83
12632,2025-01-24,Customer_398,Keyboard,Accessories,North,4,1000,4000,935.08
12633,2025-06-08,Customer_875,Chair,Furniture,West,7,3000,21000,2878.22
12634,2024-12-20,Customer_737,Keyboard,Accessories,East,6,1000,6000,614.99
12635,2024-09-30,Customer_86,Headphones,Accessories,West,4,2500,10000,1631.01
12636,2024-04-26,Customer_24,Mobile,Electronics,South,6,20000,120000,27174.17
12637,2025-01-17,Customer_67,Mobile,Electronics,South,4,20000,80000,7412.04
12638,2024-03-18,Customer_10,Smartwatch,Electronics,North,4,10000,40000,8496.36
12639,2025-08-19,Customer_642,Table,Furniture,West,10,8000,80000,7357.21
12640,2024-02-27,Customer_722,Table,Furniture,South,2,8000,16000,2946.18
12641,2024-04-03,Customer_4,Printer,Electronics,West,2,15000,30000,3346.43
12642,2024-03-22,Customer_397,Printer,Electronics,East,4,15000,60000,5309.99
12643,2024-07-21,Customer_726,Headphones,Accessories,West,4,2500,10000,1609.27
12644,2025-11-23,Customer_607,Smartwatch,Electronics,North,3,10000,30000,4792.97
12645,2024-03-22,Customer_181,Mouse,Accessories,South,3,500,1500,249.43
12646,2025-08-12,Customer_997,Chair,Furniture,South,3,3000,9000,2063.61
12647,2024-11-25,Customer_775,Mobile,Electronics,South,2,20000,40000,4479.75
12648,2025-08-29,Customer_304,Monitor,Electronics,West,7,12000,84000,15792.04
12649,2024-09-13,Customer_845,Headphones,Accessories,East,5,2500,12500,1463.8
12650,2025-11-30,Customer_258,Printer,Electronics,East,9,15000,135000,10960.26
12651,2025-05-20,Customer_353,Monitor,Electronics,North,2,12000,24000,2171.41
12652,2025-04-01,Customer_13,Smartwatch,Electronics,North,7,10000,70000,6551.42
12653,2025-01-05,Customer_715,Table,Furniture,North,10,8000,80000,16890.85
12654,2024-11-22,Customer_462,Smartwatch,Electronics,East,5,10000,50000,10180.77
12655,2025-05-15,Customer_321,Mouse,Accessories,South,6,500,3000,494.84
12656,2025-12-08,Customer_362,Printer,Electronics,West,10,15000,150000,16349.1
12657,2025-02-16,Customer_475,Mouse,Accessories,West,8,500,4000,540.57
12658,2025-01-29,Customer_430,Mouse,Accessories,North,3,500,1500,156.23
12659,2025-10-09,Customer_153,Monitor,Electronics,West,6,12000,72000,10429.04
12660,2025-11-08,Customer_928,Table,Furniture,South,1,8000,8000,1230.76
12661,2024-08-10,Customer_98,Monitor,Electronics,North,10,12000,120000,28899.28
12662,2024-12-11,Customer_203,Keyboard,Accessories,North,8,1000,8000,843.86
12663,2025-07-16,Customer_285,Mouse,Accessories,South,7,500,3500,374.2
12664,2025-05-26,Customer_444,Printer,Electronics,West,8,15000,120000,21979.23
12665,2024-03-02,Customer_362,Monitor,Electronics,North,8,12000,96000,23495.71
12666,2025-09-14,Customer_297,Mobile,Electronics,South,6,20000,120000,24002.89
12667,2024-08-09,Customer_427,Printer,Electronics,West,9,15000,135000,32449.61
12668,2024-12-12,Customer_646,Laptop,Electronics,East,5,50000,250000,46839.12
12669,2025-09-05,Customer_133,Smartwatch,Electronics,East,7,10000,70000,12878.36
12670,2024-05-11,Customer_379,Table,Furniture,West,6,8000,48000,10426.13
12671,2025-03-03,Customer_253,Mobile,Electronics,South,1,20000,20000,3120.07
12672,2024-11-16,Customer_650,Table,Furniture,West,4,8000,32000,7511.19
12673,2024-12-05,Customer_716,Chair,Furniture,South,9,3000,27000,3724.08
12674,2025-08-09,Customer_995,Monitor,Electronics,South,6,12000,72000,15326.72
12675,2024-09-12,Customer_501,Smartwatch,Electronics,West,10,10000,100000,12029.3
12676,2024-04-07,Customer_394,Laptop,Electronics,South,6,50000,300000,50058.98
12677,2025-05-17,Customer_474,Smartwatch,Electronics,East,6,10000,60000,5629.34
12678,2024-07-16,Customer_811,Mobile,Electronics,East,8,20000,160000,23396.48
12679,2024-03-01,Customer_486,Monitor,Electronics,South,6,12000,72000,16136.74
12680,2025-09-27,Customer_495,Printer,Electronics,South,1,15000,15000,2034.4
12681,2024-11-17,Customer_620,Chair,Furniture,South,6,3000,18000,2923.18
12682,2024-10-29,Customer_752,Printer,Electronics,North,10,15000,150000,27429.58
12683,2024-10-16,Customer_255,Printer,Electronics,West,9,15000,135000,29133.57
12684,2024-07-28,Customer_148,Keyboard,Accessories,East,1,1000,1000,130.69
12685,2025-03-07,Customer_81,Laptop,Electronics,East,1,50000,50000,9538.9
12686,2025-01-26,Customer_569,Mouse,Accessories,South,3,500,1500,233.9
12687,2024-04-20,Customer_960,Smartwatch,Electronics,East,8,10000,80000,16715.08
12688,2025-09-13,Customer_465,Mouse,Accessories,East,5,500,2500,284.06
12689,2024-01-18,Customer_127,Monitor,Electronics,North,10,12000,120000,12222.13
12690,2024-05-25,Customer_323,Table,Furniture,West,9,8000,72000,11599.72
12691,2025-10-23,Customer_332,Headphones,Accessories,West,1,2500,2500,467.28
12692,2024-02-05,Customer_660,Monitor,Electronics,East,6,12000,72000,13264.12
12693,2024-02-10,Customer_905,Table,Furniture,North,10,8000,80000,16688.28
12694,2024-03-10,Customer_144,Monitor,Electronics,South,8,12000,96000,8722.49
12695,2025-12-31,Customer_241,Mobile,Electronics,North,9,20000,180000,19399.48
12696,2025-02-26,Customer_352,Table,Furniture,North,6,8000,48000,6599.37
12697,2025-06-21,Customer_427,Mouse,Accessories,West,7,500,3500,604.34
12698,2024-07-31,Customer_460,Monitor,Electronics,South,9,12000,108000,23747.45
12699,2024-02-27,Customer_661,Mobile,Electronics,North,5,20000,100000,11865.73
12700,2024-02-13,Customer_225,Laptop,Electronics,South,4,50000,200000,32275.57
12701,2024-11-26,Customer_397,Monitor,Electronics,West,3,12000,36000,5943.57
12702,2025-05-19,Customer_25,Laptop,Electronics,West,9,50000,450000,94563.56
12703,2025-08-26,Customer_37,Headphones,Accessories,South,2,2500,5000,434.11
12704,2024-12-23,Customer_719,Printer,Electronics,North,10,15000,150000,24532.36
12705,2024-06-17,Customer_407,Smartwatch,Electronics,South,6,10000,60000,9993.32
12706,2025-10-04,Customer_763,Monitor,Electronics,East,9,12000,108000,8774.94
12707,2025-02-01,Customer_164,Chair,Furniture,South,9,3000,27000,3878.04
12708,2024-11-30,Customer_920,Smartwatch,Electronics,East,5,10000,50000,6843.13
12709,2025-04-07,Customer_30,Keyboard,Accessories,West,2,1000,2000,381.16
12710,2024-07-28,Customer_190,Smartwatch,Electronics,North,9,10000,90000,18981.25
12711,2024-07-29,Customer_205,Laptop,Electronics,East,7,50000,350000,75875.83
12712,2025-01-04,Customer_475,Printer,Electronics,North,10,15000,150000,32855.44
12713,2024-09-15,Customer_223,Printer,Electronics,North,10,15000,150000,34700.27
12714,2024-07-04,Customer_882,Chair,Furniture,East,1,3000,3000,350.38
12715,2025-02-01,Customer_738,Printer,Electronics,East,8,15000,120000,28914.62
12716,2024-06-18,Customer_943,Mouse,Accessories,West,7,500,3500,638.08
12717,2025-11-14,Customer_878,Mouse,Accessories,South,9,500,4500,816.51
12718,2024-01-01,Customer_874,Mobile,Electronics,North,10,20000,200000,19646.89
12719,2024-10-07,Customer_953,Smartwatch,Electronics,North,1,10000,10000,2257.18
12720,2025-08-04,Customer_985,Chair,Furniture,South,8,3000,24000,3476.2
12721,2025-10-23,Customer_196,Mobile,Electronics,West,1,20000,20000,2851.37
12722,2025-10-31,Customer_23,Table,Furniture,East,2,8000,16000,2041.54
12723,2024-09-26,Customer_468,Laptop,Electronics,South,2,50000,100000,13134.85
12724,2025-05-02,Customer_179,Mobile,Electronics,North,1,20000,20000,4592.99
12725,2025-04-11,Customer_891,Mobile,Electronics,East,2,20000,40000,8128.7
12726,2025-05-06,Customer_65,Chair,Furniture,South,1,3000,3000,598.47
12727,2025-01-21,Customer_31,Printer,Electronics,North,2,15000,30000,4427.45
12728,2025-02-26,Customer_180,Mouse,Accessories,North,7,500,3500,774.12
12729,2024-10-14,Customer_727,Smartwatch,Electronics,East,1,10000,10000,1916.24
12730,2024-01-25,Customer_688,Mouse,Accessories,East,4,500,2000,432.66
12731,2024-01-02,Customer_666,Printer,Electronics,North,4,15000,60000,11834.69
12732,2025-12-20,Customer_501,Smartwatch,Electronics,South,7,10000,70000,12251.44
12733,2025-09-04,Customer_377,Laptop,Electronics,West,5,50000,250000,35471.48
12734,2025-11-05,Customer_924,Mouse,Accessories,East,9,500,4500,485.38
12735,2025-10-16,Customer_356,Headphones,Accessories,West,9,2500,22500,2357.29
12736,2025-04-23,Customer_356,Monitor,Electronics,East,10,12000,120000,17796.3
12737,2025-02-21,Customer_369,Monitor,Electronics,West,8,12000,96000,18707.6
12738,2024-05-20,Customer_341,Mobile,Electronics,East,10,20000,200000,24608.81
12739,2025-11-27,Customer_169,Mouse,Accessories,North,8,500,4000,832.52
12740,2025-10-02,Customer_149,Table,Furniture,East,9,8000,72000,16999.98
12741,2025-08-10,Customer_143,Headphones,Accessories,South,3,2500,7500,1685.15
12742,2024-04-24,Customer_514,Keyboard,Accessories,North,2,1000,2000,439.97
12743,2024-09-17,Customer_957,Headphones,Accessories,South,2,2500,5000,889.14
12744,2024-11-29,Customer_750,Printer,Electronics,East,6,15000,90000,14684.45
12745,2025-02-06,Customer_225,Headphones,Accessories,East,7,2500,17500,2956.29
12746,2025-10-21,Customer_465,Keyboard,Accessories,South,2,1000,2000,236.78
12747,2025-05-31,Customer_820,Printer,Electronics,North,1,15000,15000,3477.62
12748,2025-12-12,Customer_973,Mouse,Accessories,East,3,500,1500,353.54
12749,2024-08-02,Customer_555,Printer,Electronics,North,7,15000,105000,13806.01
12750,2024-10-29,Customer_124,Printer,Electronics,South,1,15000,15000,1241.36
12751,2025-04-08,Customer_974,Monitor,Electronics,North,2,12000,24000,2193.45
12752,2024-01-11,Customer_715,Keyboard,Accessories,East,6,1000,6000,1154.82
12753,2024-11-07,Customer_439,Table,Furniture,West,7,8000,56000,8049.2
12754,2025-05-18,Customer_33,Smartwatch,Electronics,West,10,10000,100000,8711.87
12755,2025-12-18,Customer_485,Table,Furniture,West,6,8000,48000,4093.29
12756,2025-08-24,Customer_636,Headphones,Accessories,East,2,2500,5000,759.3
12757,2025-05-14,Customer_778,Mouse,Accessories,North,1,500,500,72.3
12758,2024-03-25,Customer_252,Mouse,Accessories,North,5,500,2500,431.09
12759,2024-09-04,Customer_619,Mouse,Accessories,West,7,500,3500,725.69
12760,2025-12-21,Customer_876,Laptop,Electronics,West,6,50000,300000,39800.49
12761,2024-01-11,Customer_701,Printer,Electronics,South,10,15000,150000,22470.48
12762,2025-03-31,Customer_71,Smartwatch,Electronics,South,1,10000,10000,2390.41
12763,2025-02-01,Customer_821,Mouse,Accessories,North,5,500,2500,496.28
12764,2025-06-13,Customer_503,Chair,Furniture,South,10,3000,30000,3000.11
12765,2024-02-10,Customer_298,Mouse,Accessories,East,5,500,2500,562.76
12766,2024-03-19,Customer_204,Keyboard,Accessories,West,2,1000,2000,393.51
12767,2025-10-31,Customer_928,Mouse,Accessories,South,4,500,2000,161.94
12768,2024-08-16,Customer_349,Keyboard,Accessories,West,1,1000,1000,131.39
12769,2024-04-28,Customer_104,Printer,Electronics,South,8,15000,120000,26091.74
12770,2025-09-11,Customer_577,Monitor,Electronics,North,3,12000,36000,7410.98
12771,2025-12-16,Customer_441,Mouse,Accessories,North,8,500,4000,569.34
12772,2024-04-18,Customer_429,Headphones,Accessories,West,6,2500,15000,2818.82
12773,2025-12-19,Customer_433,Laptop,Electronics,North,5,50000,250000,38542.37
12774,2025-11-11,Customer_367,Mobile,Electronics,West,2,20000,40000,4986.87
12775,2024-05-20,Customer_124,Keyboard,Accessories,North,9,1000,9000,2126.49
12776,2025-11-11,Customer_202,Monitor,Electronics,West,2,12000,24000,4247.32
12777,2025-05-04,Customer_69,Headphones,Accessories,South,6,2500,15000,2621.29
12778,2024-02-10,Customer_238,Smartwatch,Electronics,South,7,10000,70000,6978.61
12779,2025-12-19,Customer_401,Monitor,Electronics,North,5,12000,60000,6158.79
12780,2024-01-13,Customer_116,Table,Furniture,East,1,8000,8000,1333.87
12781,2024-05-20,Customer_328,Smartwatch,Electronics,South,9,10000,90000,7335.52
12782,2025-05-01,Customer_490,Mouse,Accessories,West,4,500,2000,224.15
12783,2025-07-20,Customer_649,Printer,Electronics,North,2,15000,30000,3279.33
12784,2024-05-28,Customer_882,Monitor,Electronics,North,3,12000,36000,8130.02
12785,2024-03-15,Customer_580,Mouse,Accessories,South,9,500,4500,1117.25
12786,2025-01-05,Customer_961,Printer,Electronics,South,7,15000,105000,23389.91
12787,2025-03-18,Customer_44,Chair,Furniture,East,7,3000,21000,1893.03
12788,2025-01-17,Customer_401,Keyboard,Accessories,West,1,1000,1000,112.74
12789,2024-05-10,Customer_491,Smartwatch,Electronics,West,4,10000,40000,8290.54
12790,2024-10-21,Customer_510,Monitor,Electronics,North,4,12000,48000,8727.67
12791,2024-03-08,Customer_576,Keyboard,Accessories,North,10,1000,10000,852.55
12792,2025-02-06,Customer_288,Monitor,Electronics,West,1,12000,12000,1713.82
